ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
DEE1,Masculino,32,Pardo,Pos graduacao,AP,4,Compras,Analista Junior
6FA9,Feminino,28,Pardo,Ensino Superior,MG,9,Recursos Humanos,Analista Senior
60AB,Masculino,30,Pardo,Ensino Superior,PR,6,Administrativo,Analista Junior
06FF,Masculino,20,Pardo,Ensino Superior,SP,,Recursos Humanos,Analista Senior
91B8,Feminino,32,Pardo,Ensino Superior,GO,7,Contabilidade,Analista Junior
8C38,Masculino,21,Branco,Mestrado,AP,6,Recursos Humanos,Analista Junior
B919,Feminino,39,Branco,Mestrado,DF,10,Desenvolvimento de Produtos,Analista Senior
2FC9,Masculino,38,Preto,Ensino Superior,SE,4,Recursos Humanos,Analista Junior
0826,Masculino,37,Branco,Ensino Superior,AM,7,Marketing,Analista Junior
299A,Masculino,43,Branco,Ensino Superior,RJ,1,Administrativo,Analista Senior
646D,Feminino,45,Pardo,Ensino Superior,PR,7,Marketing,Gerente
AE66,Feminino,21,Pardo,Pos graduacao,MT,4,Operacoes,Analista Pleno
F084,Masculino,29,Branco,Ensino Superior,SC,1,TI,Analista Senior
D2B8,Feminino,22,Pardo,Ensino Superior,RS,1,Contabilidade,Analista Junior
8863,Masculino,22,Pardo,Pos graduacao,GO,8,Compras,Analista Junior
3980,Feminino,31,Branco,Ensino Superior,PE,11,TI,Analista Pleno
4E15,Masculino,32,Branco,Doutorado,PE,3,Contabilidade,Analista Junior
150E,Feminino,31,Branco,Mestrado,PR,7,Vendas,Analista Pleno
9BC6,Masculino,22,Branco,Ensino Superior,MG,3,Vendas,Analista Pleno
AAF5,Masculino,35,Branco,Doutorado,MG,7,Desenvolvimento de Produtos,Analista Junior
E18F,Feminino,28,Pardo,Ensino Superior,AM,3,Recursos Humanos,Analista Junior
EBA9,Masculino,35,Pardo,Ensino Superior,MT,1,Desenvolvimento de Produtos,Analista Junior
4A5A,Feminino,29,Pardo,Ensino Superior,AC,6,Marketing,Analista Junior
ACC1,Feminino,22,Pardo,Ensino Superior,PB,4,Desenvolvimento de Produtos,Analista Senior
2B89,Masculino,37,Pardo,Doutorado,TO,5,Vendas,Analista Junior
1D8B,Masculino,33,Branco,Ensino Superior,RJ,7,Compras,Analista Pleno
C799,Masculino,29,Branco,Ensino Superior,MT,9,Vendas,Analista Pleno
8E27,Masculino,21,Pardo,Ensino Superior,TO,6,Recursos Humanos,Analista Junior
0548,Feminino,27,Branco,Ensino Superior,RN,3,Operacoes,Analista Pleno
7023,Masculino,36,Indigena,Ensino Superior,MA,7,Vendas,Gerente
2F14,Feminino,18,Pardo,Ensino Superior,AL,,Marketing,Gerente
FF39,Masculino,22,Pardo,Ensino Superior,MA,7,Compras,Diretor
2A64,Masculino,36,Branco,Pos graduacao,MG,5,Marketing,Analista Junior
C68F,Masculino,25,Pardo,Ensino Superior,PB,2,Marketing,Analista Pleno
5CE0,Masculino,20,Branco,Ensino Superior,RJ,5,Vendas,Diretor
EC64,Masculino,42,Branco,Ensino Superior,TO,5,Vendas,Analista Pleno
3101,Masculino,22,Branco,Ensino Superior,SC,1,Desenvolvimento de Produtos,Estagiario
7A71,Masculino,27,Branco,Pos graduacao,RR,1,Operacoes,Estagiario
60D0,Masculino,48,Pardo,Ensino Superior,SP,5,Desenvolvimento de Produtos,Analista Pleno
1185,Masculino,37,Pardo,Pos graduacao,RS,2,Contabilidade,Analista Junior
CEE9,Masculino,36,Pardo,Ensino Superior,SP,13,Marketing,Analista Junior
F0F1,Masculino,24,Pardo,Ensino Superior,RO,,Administrativo,Analista Junior
BDA6,Masculino,45,Pardo,Ensino Superior,MG,3,Administrativo,Analista Senior
5717,Masculino,21,Preto,Ensino Superior,MA,4,Marketing,Analista Junior
B76B,Feminino,26,Branco,Doutorado,MG,11,Vendas,Analista Senior
3AF9,Masculino,21,Branco,Doutorado,CE,4,Contabilidade,Analista Junior
818F,Masculino,22,Branco,Ensino Superior,SC,,Administrativo,Analista Pleno
5D19,Masculino,27,Pardo,Ensino Superior,RS,3,Compras,Gerente
E9C4,Feminino,25,Pardo,Ensino Superior,AL,6,Contabilidade,Analista Senior
6C8B,Masculino,33,Branco,Mestrado,PR,6,Administrativo,Gerente
F72C,Feminino,23,Preto,Doutorado,SE,6,Recursos Humanos,Analista Junior
9A5E,Masculino,30,Pardo,Ensino Superior,RS,2,Contabilidade,Analista Senior
C9CB,Masculino,38,Pardo,Ensino Superior,BA,4,Administrativo,Analista Junior
153C,Masculino,57,Pardo,Ensino Superior,PI,,Contabilidade,Analista Junior
7488,Feminino,29,Branco,Ensino Superior,GO,7,Operacoes,Analista Junior
9CC8,Masculino,27,Branco,Pos graduacao,AL,4,Compras,Analista Senior
8EBA,Masculino,34,Branco,Pos graduacao,RS,6,Contabilidade,Analista Pleno
8F61,Masculino,32,Pardo,Ensino Superior,PI,0,Vendas,Estagiario
DC63,Feminino,25,Preto,Doutorado,PR,5,Administrativo,Analista Pleno
3819,Feminino,24,Branco,Mestrado,SC,10,Vendas,Analista Pleno
F2B5,Feminino,19,Pardo,Ensino Superior,PR,0,Contabilidade,Analista Pleno
4AF5,Feminino,47,Pardo,Mestrado,CE,4,Desenvolvimento de Produtos,Analista Pleno
79B0,Masculino,19,Branco,Ensino Superior,PE,5,Desenvolvimento de Produtos,Analista Senior
66B8,Masculino,25,Pardo,Mestrado,PR,8,Operacoes,Analista Senior
7A31,Masculino,28,Pardo,Ensino Superior,SE,7,TI,Analista Pleno
CB31,Masculino,26,Branco,Pos graduacao,RJ,3,Recursos Humanos,Gerente
7AB8,Masculino,30,Branco,Ensino Superior,RO,11,Recursos Humanos,Analista Pleno
BF11,Masculino,41,Pardo,Pos graduacao,MG,8,Desenvolvimento de Produtos,Gerente
98C9,Masculino,41,Preto,Pos graduacao,PA,7,Operacoes,Analista Junior
43F2,Masculino,32,Pardo,Doutorado,PI,4,Vendas,Analista Senior
E9E6,Masculino,21,Branco,Ensino Superior,PB,,Administrativo,Analista Pleno
9443,Feminino,42,Branco,Ensino Superior,PE,6,Vendas,Analista Senior
9869,Masculino,34,Pardo,Ensino Superior,RS,1,Vendas,Gerente
61A6,Masculino,43,Pardo,Doutorado,AL,4,Administrativo,Analista Senior
B8F5,Masculino,26,Pardo,Ensino Medio,AM,7,Compras,Analista Pleno
F092,Feminino,19,Preto,Pos graduacao,PR,2,Compras,Gerente
9041,Masculino,22,Branco,Mestrado,PR,8,Compras,Analista Junior
CF4D,Masculino,19,Branco,Ensino Superior,AM,,Contabilidade,Analista Junior
6604,Masculino,19,Branco,Mestrado,PR,,Marketing,Estagiario
8DB3,Feminino,28,Branco,Ensino Superior,PB,4,Operacoes,Analista Pleno
F7A0,Masculino,35,Pardo,Ensino Superior,RJ,7,Operacoes,Analista Junior
2078,Feminino,23,Pardo,Mestrado,MA,3,Marketing,Analista Junior
7516,Masculino,20,Branco,Ensino Superior,RO,0,Desenvolvimento de Produtos,Analista Senior
9C4E,Feminino,21,Branco,Ensino Superior,SP,,Desenvolvimento de Produtos,Gerente
2AE9,Masculino,27,Branco,Mestrado,SE,5,Marketing,Analista Pleno
88E9,Masculino,22,Pardo,Ensino Superior,RJ,,Vendas,Diretor
0681,Masculino,26,Branco,Ensino Medio,TO,10,Vendas,Analista Senior
2F3B,Masculino,24,Branco,Ensino Superior,BA,9,Contabilidade,Analista Pleno
6052,Masculino,29,Pardo,Mestrado,PR,7,Vendas,Analista Junior
7FFD,Masculino,20,Branco,Ensino Superior,RS,,Desenvolvimento de Produtos,Estagiario
FCAC,Masculino,23,Branco,Ensino Superior,PI,0,TI,Analista Junior
417B,Masculino,33,Branco,Mestrado,PR,3,Administrativo,Analista Junior
BBE7,Feminino,39,Pardo,Pos graduacao,SE,5,Contabilidade,Gerente
3238,Masculino,54,Pardo,Mestrado,DF,7,Recursos Humanos,Analista Pleno
9D3E,Feminino,19,Branco,Ensino Superior,BA,,Recursos Humanos,Analista Senior
4355,Masculino,32,Pardo,Ensino Superior,PI,0,Recursos Humanos,Analista Junior
C3FC,Masculino,21,Pardo,Ensino Superior,RJ,,Operacoes,Analista Senior
4520,Masculino,24,Preto,Mestrado,MG,6,Marketing,Analista Junior
60D9,Masculino,21,Branco,Ensino Superior,SC,3,TI,Gerente
2326,Masculino,18,Branco,Pos graduacao,AC,,Administrativo,Analista Pleno
F3AB,Masculino,29,Pardo,Ensino Superior,PR,,Compras,Estagiario
A94B,Masculino,36,Branco,Ensino Superior,BA,3,Contabilidade,Analista Senior
843B,Masculino,15,Branco,Não informado,MT,,Administrativo,Estagiario
AC2B,Masculino,36,Branco,Ensino Superior,DF,8,Compras,Analista Pleno
E864,Feminino,37,Pardo,Ensino Superior,RO,5,Operacoes,Analista Senior
B4ED,Masculino,26,Branco,Ensino Superior,SE,6,Compras,Analista Junior
F437,Masculino,28,Pardo,Ensino Superior,AL,4,Compras,Gerente
BC30,Masculino,21,Pardo,Ensino Medio,PI,,Administrativo,Analista Junior
1710,Masculino,28,Pardo,Pos graduacao,RJ,1,Marketing,Gerente
6286,Masculino,19,Branco,Pos graduacao,BA,4,Marketing,Gerente
F161,Masculino,28,Pardo,Ensino Superior,MT,4,Compras,Gerente
ABBE,Masculino,22,Branco,Ensino Medio,TO,,Recursos Humanos,Gerente
6A3D,Masculino,54,Pardo,Ensino Superior,TO,3,Recursos Humanos,Analista Pleno
2DAB,Masculino,28,Pardo,Ensino Superior,PR,1,Operacoes,Analista Pleno
D81F,Masculino,24,Pardo,Ensino Superior,MA,10,TI,Analista Junior
A284,Feminino,26,Pardo,Pos graduacao,PR,7,Vendas,Analista Senior
F78C,Feminino,33,Branco,Ensino Medio,AC,8,Administrativo,Analista Pleno
3A53,Feminino,36,Branco,Ensino Superior,PB,7,Recursos Humanos,Analista Junior
3862,Masculino,37,Preto,Pos graduacao,SP,7,Administrativo,Analista Junior
6338,Masculino,21,Branco,Ensino Superior,MA,6,Marketing,Analista Junior
022B,Masculino,20,Pardo,Ensino Superior,SP,3,Administrativo,Analista Junior
4C78,Masculino,46,Pardo,Ensino Medio,ES,2,Vendas,Analista Senior
B6AD,Masculino,30,Branco,Ensino Superior,PB,5,TI,Analista Pleno
4654,Masculino,21,Pardo,Pos graduacao,PE,,Contabilidade,Gerente
7A4B,Masculino,23,Branco,Ensino Superior,DF,9,Compras,Analista Senior
6B0B,Feminino,35,Pardo,Pos graduacao,RN,6,TI,Analista Junior
0DCE,Feminino,36,Pardo,Doutorado,PR,9,Marketing,Gerente
5A9B,Masculino,18,Preto,Ensino Superior,ES,,Administrativo,Analista Senior
8461,Masculino,30,Pardo,Doutorado,PR,,TI,Analista Pleno
9548,Masculino,37,Indigena,Ensino Superior,RJ,0,Marketing,Analista Junior
D631,Masculino,27,Pardo,Ensino Superior,DF,4,Marketing,Analista Junior
20E6,Masculino,46,Pardo,Doutorado,PA,6,Compras,Analista Pleno
270D,Feminino,22,Preto,Ensino Superior,PB,4,Recursos Humanos,Analista Pleno
AB12,Masculino,29,Indigena,Pos graduacao,PR,1,Desenvolvimento de Produtos,Gerente
251B,Masculino,18,Pardo,Ensino Superior,RJ,,Compras,Analista Pleno
2275,Masculino,29,Pardo,Ensino Superior,AM,2,Contabilidade,Analista Junior
0745,Feminino,21,Branco,Pos graduacao,AL,,Marketing,Gerente
BDE1,Feminino,27,Pardo,Doutorado,SE,9,Contabilidade,Analista Pleno
C956,Feminino,57,Pardo,Ensino Superior,PE,4,Contabilidade,Gerente
0B17,Masculino,40,Pardo,Ensino Superior,RJ,5,Administrativo,Analista Senior
43FC,Masculino,32,Pardo,Ensino Superior,AL,8,Vendas,Analista Junior
2D1F,Masculino,38,Branco,Ensino Superior,TO,5,Marketing,Analista Senior
313C,Masculino,22,Branco,Ensino Superior,DF,7,Compras,Analista Junior
3876,Masculino,24,Preto,Ensino Superior,RJ,2,TI,Analista Senior
8CE5,Feminino,37,Branco,Mestrado,SP,8,Desenvolvimento de Produtos,Analista Senior
D60B,Masculino,22,Branco,Pos graduacao,RS,4,Operacoes,Gerente
B6A4,Masculino,37,Pardo,Doutorado,CE,4,Administrativo,Analista Junior
6EE7,Masculino,33,Pardo,Ensino Superior,AM,3,Marketing,Analista Pleno
3A63,Masculino,24,Branco,Ensino Superior,PE,4,Vendas,Analista Junior
AD63,Feminino,18,Preto,Ensino Superior,PI,,Recursos Humanos,Estagiario
C276,Feminino,34,Branco,Doutorado,AL,11,TI,Analista Junior
EED9,Masculino,28,Branco,Ensino Superior,MS,1,Desenvolvimento de Produtos,Analista Junior
4C3E,Masculino,19,Pardo,Mestrado,MT,,TI,Gerente
42CB,Masculino,34,Pardo,Ensino Superior,MG,2,Compras,Analista Senior
899D,Masculino,24,Pardo,Ensino Superior,GO,6,Desenvolvimento de Produtos,Analista Pleno
94C2,Masculino,23,Pardo,Ensino Medio,MA,9,Vendas,Analista Senior
3896,Masculino,21,Pardo,Ensino Superior,RS,,Marketing,Analista Pleno
28E5,Masculino,28,Pardo,Mestrado,MG,3,Operacoes,Analista Junior
0BEC,Masculino,29,Pardo,Ensino Superior,PA,8,Marketing,Analista Senior
865E,Feminino,30,Pardo,Ensino Superior,SP,2,Compras,Gerente
E186,Feminino,34,Branco,Ensino Superior,TO,3,Contabilidade,Analista Senior
78BD,Feminino,22,Pardo,Ensino Superior,PE,6,Marketing,Analista Junior
8020,Masculino,50,Pardo,Pos graduacao,PB,1,Desenvolvimento de Produtos,Analista Junior
6AEA,Masculino,31,Pardo,Ensino Superior,AM,3,Operacoes,Analista Pleno
90CD,Masculino,18,Pardo,Ensino Superior,MS,1,Compras,Analista Pleno
507E,Masculino,26,Branco,Ensino Superior,PR,3,Marketing,Analista Pleno
8563,Masculino,27,Branco,Ensino Superior,BA,10,Compras,Gerente
97DC,Masculino,22,Pardo,Ensino Superior,SP,6,Contabilidade,Analista Pleno
0F6D,Masculino,32,Pardo,Ensino Superior,SC,0,Compras,Gerente
A530,Masculino,30,Branco,Ensino Medio,PR,5,Operacoes,Analista Junior
496A,Masculino,26,Branco,Ensino Superior,RR,5,Vendas,Gerente
4DB1,Masculino,22,Preto,Ensino Superior,MA,5,Marketing,Analista Junior
25AC,Feminino,35,Branco,Pos graduacao,SC,9,Contabilidade,Analista Junior
6554,Masculino,32,Pardo,Ensino Superior,PI,5,Vendas,Gerente
A335,Masculino,29,Branco,Ensino Superior,RN,2,Desenvolvimento de Produtos,Estagiario
CF72,Masculino,26,Pardo,Ensino Superior,RJ,4,Recursos Humanos,Analista Junior
970A,Masculino,19,Preto,Doutorado,RJ,,Vendas,Analista Senior
397B,Masculino,19,Branco,Pos graduacao,PA,,Desenvolvimento de Produtos,Analista Junior
A369,Masculino,33,Pardo,Ensino Superior,RJ,5,Administrativo,Analista Junior
5466,Masculino,25,Branco,Ensino Superior,DF,9,TI,Analista Pleno
65F9,Masculino,39,Pardo,Pos graduacao,MS,3,Administrativo,Gerente
54A5,Feminino,20,Branco,Ensino Superior,PE,,Operacoes,Analista Senior
B40F,Masculino,38,Pardo,Ensino Superior,SP,3,Compras,Analista Pleno
38E7,Masculino,21,Branco,Ensino Superior,MA,2,Administrativo,Analista Senior
AE89,Masculino,23,Pardo,Ensino Superior,SE,4,Marketing,Analista Pleno
31B6,Masculino,19,Pardo,Pos graduacao,RR,,Vendas,Gerente
839F,Masculino,22,Pardo,Pos graduacao,SP,8,Marketing,Analista Senior
A553,Masculino,22,Branco,Ensino Superior,PR,0,Marketing,Analista Junior
003C,Masculino,23,Pardo,Pos graduacao,DF,6,TI,Gerente
8C8A,Feminino,42,Branco,Ensino Superior,SP,9,Vendas,Analista Senior
AFC0,Feminino,36,Pardo,Pos graduacao,RJ,10,TI,Analista Senior
2104,Masculino,21,Pardo,Ensino Superior,SP,4,Compras,Analista Junior
230C,Masculino,49,Branco,Ensino Superior,PR,2,TI,Estagiario
E502,Feminino,25,Preto,Ensino Superior,MS,3,Operacoes,Analista Pleno
1EDA,Masculino,26,Pardo,Ensino Medio,PE,2,TI,Analista Pleno
4512,Feminino,39,Branco,Pos graduacao,PE,5,Recursos Humanos,Analista Junior
DAEA,Masculino,22,Pardo,Ensino Superior,RN,5,Operacoes,Analista Junior
EA2C,Masculino,34,Branco,Ensino Superior,AL,5,Compras,Analista Pleno
3D19,Masculino,38,Branco,Ensino Superior,BA,5,TI,Analista Junior
2156,Feminino,25,Pardo,Doutorado,SC,0,Marketing,Analista Pleno
5B3C,Masculino,36,Pardo,Ensino Superior,DF,5,Recursos Humanos,Analista Pleno
3448,Feminino,22,Pardo,Doutorado,SP,1,Compras,Analista Junior
8CD5,Masculino,40,Pardo,Mestrado,MA,6,Administrativo,Analista Senior
CB43,Masculino,19,Pardo,Doutorado,RS,,Vendas,Analista Junior
0981,Masculino,31,Pardo,Doutorado,AC,7,Administrativo,Analista Junior
192D,Masculino,29,Pardo,Doutorado,MA,2,Vendas,Analista Junior
C71B,Masculino,34,Branco,Ensino Superior,AM,10,Operacoes,Analista Junior
BA04,Masculino,39,Branco,Ensino Superior,MG,4,Compras,Analista Junior
B44A,Masculino,25,Pardo,Ensino Superior,AL,5,Recursos Humanos,Analista Junior
EBC6,Masculino,34,Pardo,Ensino Superior,SP,8,Recursos Humanos,Analista Junior
E0B7,Feminino,22,Branco,Ensino Superior,AL,4,Administrativo,Analista Senior
8588,Masculino,29,Pardo,Ensino Superior,SP,8,Recursos Humanos,Analista Junior
1465,Masculino,33,Preto,Ensino Superior,MT,2,Recursos Humanos,Analista Junior
646D,Feminino,44,Branco,Doutorado,RR,9,Administrativo,Analista Senior
EED5,Masculino,39,Branco,Ensino Superior,PE,7,Marketing,Analista Junior
BD4F,Masculino,48,Pardo,Doutorado,RJ,6,Operacoes,Analista Junior
59A3,Feminino,21,Branco,Ensino Superior,SC,4,Operacoes,Analista Pleno
CC72,Feminino,40,Branco,Ensino Superior,BA,11,TI,Analista Senior
31D6,Masculino,33,Branco,Ensino Superior,PR,4,Desenvolvimento de Produtos,Gerente
F067,Feminino,34,Pardo,Ensino Superior,RS,5,Administrativo,Analista Senior
A3E5,Masculino,44,Pardo,Ensino Superior,MS,3,Administrativo,Gerente
427E,Masculino,36,Pardo,Ensino Medio,SC,,Vendas,Estagiario
E394,Masculino,40,Branco,Pos graduacao,SC,10,Contabilidade,Analista Pleno
7BDD,Feminino,36,Branco,Doutorado,TO,7,Compras,Analista Senior
E8D5,Masculino,22,Pardo,Pos graduacao,RS,2,Vendas,Analista Junior
9AB8,Masculino,35,Pardo,Ensino Superior,SC,0,Desenvolvimento de Produtos,Estagiario
AAC3,Masculino,28,Branco,Mestrado,SC,4,Desenvolvimento de Produtos,Analista Junior
951A,Masculino,24,Pardo,Ensino Superior,BA,3,Compras,Analista Senior
6899,Masculino,26,Pardo,Ensino Superior,SC,4,Recursos Humanos,Analista Junior
EF51,Feminino,45,Branco,Ensino Superior,SP,8,TI,Analista Junior
5961,Masculino,46,Branco,Ensino Superior,AM,8,Administrativo,Analista Pleno
62AE,Feminino,21,Pardo,Pos graduacao,PR,6,TI,Analista Junior
19B0,Masculino,19,Pardo,Ensino Superior,RO,,Compras,Analista Junior
884D,Masculino,37,Pardo,Pos graduacao,BA,4,Administrativo,Gerente
A02F,Masculino,42,Pardo,Pos graduacao,PB,7,TI,Analista Junior
59BA,Masculino,36,Preto,Mestrado,GO,7,Compras,Analista Senior
E7BB,Masculino,26,Pardo,Doutorado,SP,3,Operacoes,Analista Pleno
BE1D,Feminino,27,Pardo,Ensino Superior,MG,4,Compras,Analista Senior
8BFF,Feminino,31,Pardo,Ensino Superior,ES,4,Vendas,Analista Pleno
7BAB,Masculino,34,Pardo,Ensino Medio,PA,7,Recursos Humanos,Gerente
6556,Masculino,33,Branco,Ensino Superior,DF,11,TI,Gerente
E4B0,Feminino,21,Pardo,Mestrado,RJ,6,Marketing,Analista Junior
E75D,Masculino,22,Preto,Ensino Superior,PR,8,Desenvolvimento de Produtos,Gerente
61C0,Feminino,26,Branco,Ensino Superior,MA,4,Vendas,Analista Senior
B8B9,Feminino,32,Pardo,Pos graduacao,PI,5,Recursos Humanos,Analista Junior
7C0C,Feminino,35,Pardo,Pos graduacao,BA,4,Desenvolvimento de Produtos,Analista Junior
F5A7,Masculino,38,Pardo,Mestrado,TO,7,Operacoes,Gerente
6AF7,Masculino,32,Pardo,Ensino Superior,SC,3,Operacoes,Analista Pleno
E2C5,Masculino,22,Pardo,Pos graduacao,AL,,Desenvolvimento de Produtos,Analista Pleno
580C,Masculino,23,Branco,Ensino Superior,PB,8,TI,Diretor
269A,Masculino,34,Branco,Ensino Superior,MA,8,Marketing,Analista Junior
1D9E,Masculino,34,Branco,Mestrado,PR,10,Desenvolvimento de Produtos,Analista Pleno
3229,Feminino,32,Branco,Pos graduacao,RR,4,Administrativo,Analista Junior
3462,Feminino,41,Pardo,Ensino Superior,RS,12,Operacoes,Analista Pleno
108F,Masculino,23,Pardo,Ensino Superior,DF,0,Operacoes,Analista Junior
00AD,Masculino,33,Pardo,Pos graduacao,MG,3,Compras,Analista Pleno
0D5A,Feminino,31,Branco,Ensino Superior,BA,6,Contabilidade,Analista Senior
64DF,Masculino,43,Branco,Ensino Superior,GO,7,Recursos Humanos,Analista Senior
0D79,Masculino,48,Preto,Ensino Superior,AL,9,Recursos Humanos,Analista Pleno
216B,Masculino,30,Branco,Pos graduacao,MT,0,Operacoes,Analista Junior
4739,Feminino,42,Branco,Doutorado,SP,9,Desenvolvimento de Produtos,Analista Junior
1BB9,Masculino,19,Pardo,Ensino Superior,PB,,Marketing,Analista Senior
4668,Masculino,21,Branco,Ensino Superior,AC,,Vendas,Analista Senior
AEBD,Masculino,34,Pardo,Pos graduacao,PE,6,Operacoes,Analista Junior
524E,Masculino,30,Preto,Pos graduacao,SP,1,Vendas,Analista Pleno
0CBC,Masculino,24,Pardo,Ensino Superior,MA,5,Administrativo,Analista Junior
CC11,Masculino,32,Pardo,Pos graduacao,MT,9,Desenvolvimento de Produtos,Analista Pleno
1461,Feminino,35,Branco,Ensino Superior,MG,8,Operacoes,Analista Junior
E73A,Masculino,30,Preto,Ensino Superior,PR,7,Marketing,Analista Junior
1A11,Masculino,22,Branco,Ensino Superior,SC,4,Compras,Analista Pleno
7C3E,Masculino,20,Pardo,Ensino Superior,TO,0,Contabilidade,Estagiario
DF02,Feminino,27,Branco,Ensino Superior,AP,4,Administrativo,Analista Junior
0FBB,Masculino,35,Branco,Ensino Superior,PE,8,Compras,Analista Senior
A8E8,Masculino,30,Pardo,Ensino Superior,PA,2,Contabilidade,Analista Senior
102B,Masculino,38,Branco,Ensino Superior,AM,7,Marketing,Analista Senior
967E,Masculino,38,Pardo,Ensino Superior,MT,9,Contabilidade,Gerente
9B2D,Masculino,39,Amarelo,Mestrado,AC,7,Recursos Humanos,Analista Senior
CDF8,Feminino,25,Preto,Ensino Superior,MG,3,TI,Analista Senior
AC3F,Masculino,31,Preto,Pos graduacao,SP,12,Recursos Humanos,Analista Senior
368C,Masculino,44,Branco,Pos graduacao,RJ,0,Compras,Analista Junior
B801,Masculino,40,Branco,Ensino Superior,MS,0,Vendas,Analista Senior
A0F1,Masculino,25,Pardo,Doutorado,PR,6,Operacoes,Analista Pleno
A4F7,Feminino,33,Pardo,Mestrado,SP,9,Administrativo,Analista Pleno
8E98,Feminino,31,Branco,Ensino Medio,MT,9,Desenvolvimento de Produtos,Analista Junior
5C88,Masculino,27,Branco,Ensino Superior,SP,5,TI,Analista Senior
F53F,Masculino,34,Pardo,Ensino Superior,AM,13,Compras,Analista Junior
113D,Masculino,31,Branco,Pos graduacao,MG,1,TI,Analista Junior
20AC,Masculino,35,Amarelo,Ensino Superior,RJ,6,Recursos Humanos,Analista Senior
26CD,Masculino,37,Amarelo,Mestrado,AC,1,Operacoes,Analista Senior
8316,Masculino,19,Branco,Ensino Superior,RJ,,Compras,Analista Junior
6C41,Masculino,19,Pardo,Pos graduacao,SP,4,Vendas,Gerente
B53F,Masculino,21,Pardo,Ensino Superior,SC,7,Administrativo,Analista Pleno
EB4E,Masculino,32,Preto,Mestrado,MT,3,Recursos Humanos,Gerente
36D2,Masculino,26,Branco,Mestrado,RN,4,Compras,Gerente
12AE,Masculino,21,Preto,Ensino Superior,GO,1,TI,Analista Pleno
B107,Masculino,41,Pardo,Ensino Superior,MG,8,Recursos Humanos,Analista Junior
6004,Masculino,37,Branco,Ensino Superior,SE,1,Contabilidade,Analista Pleno
F8E2,Masculino,41,Pardo,Ensino Superior,TO,6,Desenvolvimento de Produtos,Analista Pleno
7E60,Masculino,22,Pardo,Ensino Medio,MA,6,Compras,Analista Junior
F3AE,Masculino,19,Pardo,Ensino Medio,PR,,Desenvolvimento de Produtos,Analista Junior
F63F,Masculino,31,Branco,Doutorado,TO,,Administrativo,Analista Junior
87C4,Feminino,20,Pardo,Ensino Superior,PA,,Compras,Analista Senior
0E17,Masculino,35,Pardo,Pos graduacao,RN,3,Administrativo,Analista Junior
0EC7,Masculino,39,Branco,Pos graduacao,PI,9,Contabilidade,Analista Junior
6F10,Masculino,35,Branco,Ensino Superior,MG,7,Administrativo,Gerente
